test	taille	exe	exectime	memory	mmm
199	465160	fusCroi	0.08 8524	1
199	465160	fusAlea	0.12 8524	1
199	465160	fusDec	0.15 8732	1
200	512160	fusCroi	0.08 9264	1
200	512160	fusAlea	0.14 9284	1
200	512160	fusDec	0.16 9500	1
201	143760	fusCroi	0.02 3556	1
201	143760	fusAlea	0.04 3556	1
201	143760	fusDec	0.04 3748	1
202	37620	fusDec	0.00 2036	1
202	37620	fusCroi	0.00 1876	1
202	37620	fusAlea	0.00 1844	1
203	117040	fusDec	0.03 3332	1
203	117040	fusAlea	0.03 3072	1
203	117040	fusCroi	0.02 3072	1
204	622740	fusDec	0.15 11196	1
204	622740	fusCroi	0.15 11044	1
204	622740	fusAlea	0.19 11008	1
205	640440	fusCroi	0.16 11264	1
205	640440	fusAlea	0.18 11280	1
205	640440	fusDec	0.22 11516	1
206	652640	fusDec	0.18 11672	1
206	652640	fusAlea	0.20 11432	1
206	652640	fusCroi	0.16 11452	1
207	467140	fusDec	0.13 8792	1
207	467140	fusAlea	0.13 8484	1
207	467140	fusCroi	0.11 8536	1
208	182420	fusCroi	0.03 4108	1
208	182420	fusAlea	0.05 4208	1
208	182420	fusDec	0.06 4324	1
209	463220	fusCroi	0.12 8480	1
209	463220	fusDec	0.12 8732	1
209	463220	fusAlea	0.14 8472	1
210	584680	fusCroi	0.11 10392	1
210	584680	fusDec	0.17 10588	1
210	584680	fusAlea	0.18 10416	1
211	627880	fusDec	0.16 11284	1
211	627880	fusCroi	0.14 11164	1
211	627880	fusAlea	0.20 11128	1
212	536720	fusCroi	0.09 9620	1
212	536720	fusAlea	0.17 9628	1
212	536720	fusDec	0.19 9884	1
213	484720	fusDec	0.11 9072	1
213	484720	fusCroi	0.12 8892	1
213	484720	fusAlea	0.16 8820	1
214	353900	fusCroi	0.06 6768	1
214	353900	fusAlea	0.10 6776	1
214	353900	fusDec	0.12 6984	1
215	173540	fusCroi	0.04 3988	1
215	173540	fusAlea	0.04 4032	1
215	173540	fusDec	0.06 4184	1
216	97580	fusCroi	0.02 2792	1
216	97580	fusAlea	0.02 2760	1
216	97580	fusDec	0.02 3032	1
217	653920	fusCroi	0.16 11536	1
217	653920	fusDec	0.18 11768	1
217	653920	fusAlea	0.19 11496	1
218	493760	fusCroi	0.08 8996	1
218	493760	fusAlea	0.16 8952	1
218	493760	fusDec	0.18 9264	1
219	96840	fusCroi	0.01 2792	1
219	96840	fusDec	0.03 3024	1
219	96840	fusAlea	0.02 2804	1
220	150180	fusDec	0.04 3900	1
220	150180	fusCroi	0.03 3636	1
220	150180	fusAlea	0.04 3640	1
221	593760	fusCroi	0.13 10520	1
221	593760	fusAlea	0.15 10564	1
221	593760	fusDec	0.20 10788	1
222	393780	fusCroi	0.08 7432	1
222	393780	fusAlea	0.10 7448	1
222	393780	fusDec	0.12 7608	1
223	84960	fusAlea	0.01 2636	1
223	84960	fusCroi	0.02 2560	1
223	84960	fusDec	0.02 2696	1
224	182300	fusCroi	0.03 4092	1
224	182300	fusDec	0.05 4348	1
224	182300	fusAlea	0.05 4036	1
225	516680	fusCroi	0.10 9316	1
225	516680	fusDec	0.15 9576	1
225	516680	fusAlea	0.16 9320	1
226	640360	fusCroi	0.14 11292	1
226	640360	fusAlea	0.20 11244	1
226	640360	fusDec	0.21 11500	1
227	495360	fusDec	0.12 9216	1
227	495360	fusCroi	0.11 8980	1
227	495360	fusAlea	0.16 9028	1
228	12700	fusCroi	0.00 1444	1
228	12700	fusAlea	0.00 1468	1
228	12700	fusDec	0.00 1648	1
229	634300	fusCroi	0.13 11176	1
229	634300	fusDec	0.16 11392	1
229	634300	fusAlea	0.20 11180	1
230	350780	fusCroi	0.06 6744	1
230	350780	fusAlea	0.10 6840	1
230	350780	fusDec	0.12 6996	1
231	337900	fusCroi	0.06 6552	1
231	337900	fusDec	0.09 6756	1
231	337900	fusAlea	0.10 6572	1
232	138560	fusCroi	0.02 3424	1
232	138560	fusAlea	0.04 3452	1
232	138560	fusDec	0.05 3716	1
233	55880	fusCroi	0.00 2112	1
233	55880	fusAlea	0.01 2152	1
233	55880	fusDec	0.02 2384	1
234	335080	fusCroi	0.07 6472	1
234	335080	fusDec	0.09 6744	1
234	335080	fusAlea	0.08 6488	1
235	496160	fusDec	0.12 9220	1
235	496160	fusCroi	0.12 9040	1
235	496160	fusAlea	0.14 9032	1
236	617140	fusCroi	0.13 10900	1
236	617140	fusAlea	0.17 10920	1
